date,Unnamed: 0,rainfall,station
1965-11-01 09:00:00,105038,464.7,920752372
1965-12-01 09:00:00,105039,341.9,920752372
1966-01-01 09:00:00,105040,495.9,920752372
1966-02-01 09:00:00,105041,729.8,920752372
1966-03-01 09:00:00,105042,1.0,920752372
1966-04-01 09:00:00,105043,426.2,920752372
1966-05-01 09:00:00,105044,48.5,920752372
1966-06-01 09:00:00,105045,83.3,920752372
1966-07-01 09:00:00,105046,1.3,920752372
1966-08-01 09:00:00,105047,35.0,920752372
1966-09-01 09:00:00,105048,33.5,920752372
1966-10-01 09:00:00,105049,527.2,920752372
1966-11-01 09:00:00,105050,111.3,920752372
1966-12-01 09:00:00,105051,99.4,920752372
1967-01-01 09:00:00,105052,185.2,920752372
1967-02-01 09:00:00,105053,203.6,920752372
1967-03-01 09:00:00,105054,127.8,920752372
1967-04-01 09:00:00,105055,41.6,920752372
1967-05-01 09:00:00,105056,191.1,920752372
1967-06-01 09:00:00,105057,10.8,920752372
1967-07-01 09:00:00,105058,0.0,920752372
1967-08-01 09:00:00,105059,28.1,920752372
1967-09-01 09:00:00,105060,69.8,920752372
1967-10-01 09:00:00,105061,66.6,920752372
1967-11-01 09:00:00,105062,187.3,920752372
1967-12-01 09:00:00,105063,23.4,920752372
1968-01-01 09:00:00,105064,20.6,920752372
1968-02-01 09:00:00,105065,486.9,920752372
1968-03-01 09:00:00,105066,74.5,920752372
1968-04-01 09:00:00,105067,216.4,920752372
1968-05-01 09:00:00,105068,163.1,920752372
1968-06-01 09:00:00,105069,8.0,920752372
1968-07-01 09:00:00,105070,1.1,920752372
1968-08-01 09:00:00,105071,61.1,920752372
1968-09-01 09:00:00,105072,113.9,920752372
1968-10-01 09:00:00,105073,118.9,920752372
1968-11-01 09:00:00,105074,359.1,920752372
1968-12-01 09:00:00,105075,238.9,920752372
1969-01-01 09:00:00,105076,328.1,920752372
1969-02-01 09:00:00,105077,274.0,920752372
1969-03-01 09:00:00,105078,348.5,920752372
1969-04-01 09:00:00,105079,118.7,920752372
1969-05-01 09:00:00,105080,287.6,920752372
1969-06-01 09:00:00,105081,72.0,920752372
1969-07-01 09:00:00,105082,6.0,920752372
1969-08-01 09:00:00,105083,0.5,920752372
1969-09-01 09:00:00,105084,134.0,920752372
1969-10-01 09:00:00,105085,54.6,920752372
1969-11-01 09:00:00,105086,222.1,920752372
1969-12-01 09:00:00,105087,184.0,920752372
1970-01-01 09:00:00,105088,601.6,920752372
1970-02-01 09:00:00,105089,66.2,920752372
1970-03-01 09:00:00,105090,30.2,920752372
1970-04-01 09:00:00,105091,21.9,920752372
1970-05-01 09:00:00,105092,205.8,920752372
1970-06-01 09:00:00,105093,66.2,920752372
1970-07-01 09:00:00,105094,6.8,920752372
1970-08-01 09:00:00,105095,23.3,920752372
1970-09-01 09:00:00,105096,13.7,920752372
1970-10-01 09:00:00,105097,9.3,920752372
1970-11-01 09:00:00,105098,249.6,920752372
1970-12-01 09:00:00,105099,50.4,920752372
1971-01-01 09:00:00,105100,397.7,920752372
1971-02-01 09:00:00,105101,57.3,920752372
1971-03-01 09:00:00,105102,147.6,920752372
1971-04-01 09:00:00,105103,180.4,920752372
1971-05-01 09:00:00,105104,141.8,920752372
1971-06-01 09:00:00,105105,170.3,920752372
1971-07-01 09:00:00,105106,114.6,920752372
1971-08-01 09:00:00,105107,43.1,920752372
1971-09-01 09:00:00,105108,5.8,920752372
1971-10-01 09:00:00,105109,41.7,920752372
1971-11-01 09:00:00,105110,39.1,920752372
1971-12-01 09:00:00,105111,71.3,920752372
1972-01-01 09:00:00,105112,269.8,920752372
1972-02-01 09:00:00,105113,416.9,920752372
1972-03-01 09:00:00,105114,166.9,920752372
1972-04-01 09:00:00,105115,35.0,920752372
1972-05-01 09:00:00,105116,61.7,920752372
1972-06-01 09:00:00,105117,60.9,920752372
1972-07-01 09:00:00,105118,46.3,920752372
1972-08-01 09:00:00,105119,0.3,920752372
1972-09-01 09:00:00,105120,90.4,920752372
1972-10-01 09:00:00,105121,227.3,920752372
1972-11-01 09:00:00,105122,135.3,920752372
1972-12-01 09:00:00,105123,236.6,920752372
1973-01-01 09:00:00,105124,288.0,920752372
1973-02-01 09:00:00,105125,43.3,920752372
1973-03-01 09:00:00,105126,45.0,920752372
1973-04-01 09:00:00,105127,66.5,920752372
1973-05-01 09:00:00,105128,300.3,920752372
1973-06-01 09:00:00,105129,26.5,920752372
1973-07-01 09:00:00,105130,41.2,920752372
1973-08-01 09:00:00,105131,2.9,920752372
1973-09-01 09:00:00,105132,65.2,920752372
1973-10-01 09:00:00,105133,189.7,920752372
1973-11-01 09:00:00,105134,74.5,920752372
1973-12-01 09:00:00,105135,142.6,920752372
1974-01-01 09:00:00,105136,472.3,920752372
1974-02-01 09:00:00,105137,271.8,920752372
1974-03-01 09:00:00,105138,61.8,920752372
1974-04-01 09:00:00,105139,40.2,920752372
1974-05-01 09:00:00,105140,115.6,920752372
1974-06-01 09:00:00,105141,283.3,920752372
1974-07-01 09:00:00,105142,4.1,920752372
1974-08-01 09:00:00,105143,0.2,920752372
1974-09-01 09:00:00,105144,33.6,920752372
1974-10-01 09:00:00,105145,13.5,920752372
1974-11-01 09:00:00,105146,333.8,920752372
1974-12-01 09:00:00,105147,31.7,920752372
1975-01-01 09:00:00,105148,222.5,920752372
1975-02-01 09:00:00,105149,182.9,920752372
1975-03-01 09:00:00,105150,228.3,920752372
1975-04-01 09:00:00,105151,37.4,920752372
1975-05-01 09:00:00,105152,68.1,920752372
1975-06-01 09:00:00,105153,12.3,920752372
1975-07-01 09:00:00,105154,1.3,920752372
1975-08-01 09:00:00,105155,2.5,920752372
1975-09-01 09:00:00,105156,105.2,920752372
1975-10-01 09:00:00,105157,90.7,920752372
1975-11-01 09:00:00,105158,118.7,920752372
1975-12-01 09:00:00,105159,36.8,920752372
1976-01-01 09:00:00,105160,129.2,920752372
1976-02-01 09:00:00,105161,84.7,920752372
1976-03-01 09:00:00,105162,72.9,920752372
1976-04-01 09:00:00,105163,52.5,920752372
1976-05-01 09:00:00,105164,14.7,920752372
1976-06-01 09:00:00,105165,28.0,920752372
1976-07-01 09:00:00,105166,75.7,920752372
1976-08-01 09:00:00,105167,78.3,920752372
1976-09-01 09:00:00,105168,121.3,920752372
1976-10-01 09:00:00,105169,369.3,920752372
1976-11-01 09:00:00,105170,224.7,920752372
1976-12-01 09:00:00,105171,329.6,920752372
1977-01-01 09:00:00,105172,428.4,920752372
1977-02-01 09:00:00,105173,491.5,920752372
1977-03-01 09:00:00,105174,128.9,920752372
1977-04-01 09:00:00,105175,76.3,920752372
1977-05-01 09:00:00,105176,70.8,920752372
1977-06-01 09:00:00,105177,109.5,920752372
1977-07-01 09:00:00,105178,14.6,920752372
1977-08-01 09:00:00,105179,45.2,920752372
1977-09-01 09:00:00,105180,25.2,920752372
1977-10-01 09:00:00,105181,204.8,920752372
1977-11-01 09:00:00,105182,99.3,920752372
1977-12-01 09:00:00,105183,543.1,920752372
1978-01-01 09:00:00,105184,184.1,920752372
1978-02-01 09:00:00,105185,544.0,920752372
1978-03-01 09:00:00,105186,199.8,920752372
1978-04-01 09:00:00,105187,183.9,920752372
1978-05-01 09:00:00,105188,107.5,920752372
1978-06-01 09:00:00,105189,43.8,920752372
1978-07-01 09:00:00,105190,0.0,920752372
1978-08-01 09:00:00,105191,0.0,920752372
1978-09-01 09:00:00,105192,13.9,920752372
1978-10-01 09:00:00,105193,41.1,920752372
1978-11-01 09:00:00,105194,74.1,920752372
1978-12-01 09:00:00,105195,958.0,920752372
1979-01-01 09:00:00,105196,239.2,920752372
1979-02-01 09:00:00,105197,598.9,920752372
1979-03-01 09:00:00,105198,338.9,920752372
1979-04-01 09:00:00,105199,171.1,920752372
1979-05-01 09:00:00,105200,94.5,920752372
1979-06-01 09:00:00,105201,42.8,920752372
1979-07-01 09:00:00,105202,39.1,920752372
1979-08-01 09:00:00,105203,0.0,920752372
1979-09-01 09:00:00,105204,1.4,920752372
1979-10-01 09:00:00,105205,399.8,920752372
1979-11-01 09:00:00,105206,104.4,920752372
1979-12-01 09:00:00,105207,202.2,920752372
1980-01-01 09:00:00,105208,160.2,920752372
1980-02-01 09:00:00,105209,108.0,920752372
1980-03-01 09:00:00,105210,191.5,920752372
1980-04-01 09:00:00,105211,47.7,920752372
1980-05-01 09:00:00,105212,101.7,920752372
1980-06-01 09:00:00,105213,59.5,920752372
1980-07-01 09:00:00,105214,18.4,920752372
1980-08-01 09:00:00,105215,10.0,920752372
1980-09-01 09:00:00,105216,48.5,920752372
1980-10-01 09:00:00,105217,103.6,920752372
1980-11-01 09:00:00,105218,205.0,920752372
1980-12-01 09:00:00,105219,67.0,920752372
1981-01-01 09:00:00,105220,0.3,920752372
1981-02-01 09:00:00,105221,143.2,920752372
1981-03-01 09:00:00,105222,151.8,920752372
1981-04-01 09:00:00,105223,118.7,920752372
1981-05-01 09:00:00,105224,183.7,920752372
1981-06-01 09:00:00,105225,30.9,920752372
1981-07-01 09:00:00,105226,14.0,920752372
1981-08-01 09:00:00,105227,0.3,920752372
1981-09-01 09:00:00,105228,125.7,920752372
1981-10-01 09:00:00,105229,216.8,920752372
1981-11-01 09:00:00,105230,0.0,920752372
1981-12-01 09:00:00,105231,641.0,920752372
1982-01-01 09:00:00,105232,164.5,920752372
1982-02-01 09:00:00,105233,117.4,920752372
1982-03-01 09:00:00,105234,8.6,920752372
1982-04-01 09:00:00,105235,83.3,920752372
1982-05-01 09:00:00,105236,76.1,920752372
1982-06-01 09:00:00,105237,37.2,920752372
1982-07-01 09:00:00,105238,0.7,920752372
1982-08-01 09:00:00,105239,19.7,920752372
1982-09-01 09:00:00,105240,138.1,920752372
1982-10-01 09:00:00,105241,72.1,920752372
1982-11-01 09:00:00,105242,196.1,920752372
1982-12-01 09:00:00,105243,185.1,920752372
1983-01-01 09:00:00,105244,27.1,920752372
1983-02-01 09:00:00,105245,217.0,920752372
1983-03-01 09:00:00,105246,16.8,920752372
1983-04-01 09:00:00,105247,374.1,920752372
1983-05-01 09:00:00,105248,229.2,920752372
1983-06-01 09:00:00,105249,40.9,920752372
1983-07-01 09:00:00,105250,11.1,920752372
1983-08-01 09:00:00,105251,49.1,920752372
1983-09-01 09:00:00,105252,13.4,920752372
1983-10-01 09:00:00,105253,59.9,920752372
1983-11-01 09:00:00,105254,240.9,920752372
1983-12-01 09:00:00,105255,354.8,920752372
1984-01-01 09:00:00,105256,217.6,920752372
1984-02-01 09:00:00,105257,34.1,920752372
1984-03-01 09:00:00,105258,205.5,920752372
1984-04-01 09:00:00,105259,144.5,920752372
1984-05-01 09:00:00,105260,153.7,920752372
1984-06-01 09:00:00,105261,111.1,920752372
1984-07-01 09:00:00,105262,1.0,920752372
1984-08-01 09:00:00,105263,31.2,920752372
1984-09-01 09:00:00,105264,52.0,920752372
1984-10-01 09:00:00,105265,263.6,920752372
1984-11-01 09:00:00,105266,397.8,920752372
1984-12-01 09:00:00,105267,161.4,920752372
1985-01-01 09:00:00,105268,319.1,920752372
1985-02-01 09:00:00,105269,369.7,920752372
1985-03-01 09:00:00,105270,151.5,920752372
1985-04-01 09:00:00,105271,176.2,920752372
1985-05-01 09:00:00,105272,95.4,920752372
1985-06-01 09:00:00,105273,53.4,920752372
1985-07-01 09:00:00,105274,6.5,920752372
1985-08-01 09:00:00,105275,0.0,920752372
1985-09-01 09:00:00,105276,5.6,920752372
1985-10-01 09:00:00,105277,20.1,920752372
1985-11-01 09:00:00,105278,238.1,920752372
1985-12-01 09:00:00,105279,266.1,920752372
1986-01-01 09:00:00,105280,251.4,920752372
1986-02-01 09:00:00,105281,393.3,920752372
1986-03-01 09:00:00,105282,56.4,920752372
1986-04-01 09:00:00,105283,122.1,920752372
1986-05-01 09:00:00,105284,22.3,920752372
1986-06-01 09:00:00,105285,29.6,920752372
1986-07-01 09:00:00,105286,0.0,920752372
1986-08-01 09:00:00,105287,19.9,920752372
1986-09-01 09:00:00,105288,160.2,920752372
1986-10-01 09:00:00,105289,48.1,920752372
1986-11-01 09:00:00,105290,118.4,920752372
1986-12-01 09:00:00,105291,145.4,920752372
1987-01-01 09:00:00,105292,215.6,920752372
1987-02-01 09:00:00,105293,258.0,920752372
1987-03-01 09:00:00,105294,114.6,920752372
1987-04-01 09:00:00,105295,202.4,920752372
1987-05-01 09:00:00,105296,9.2,920752372
1987-06-01 09:00:00,105297,31.7,920752372
1987-07-01 09:00:00,105298,45.2,920752372
1987-08-01 09:00:00,105299,9.5,920752372
1987-09-01 09:00:00,105300,194.8,920752372
1987-10-01 09:00:00,105301,443.0,920752372
1987-11-01 09:00:00,105302,31.9,920752372
1987-12-01 09:00:00,105303,284.6,920752372
1988-01-01 09:00:00,105304,326.8,920752372
1988-02-01 09:00:00,105305,165.7,920752372
1988-03-01 09:00:00,105306,4.8,920752372
1988-04-01 09:00:00,105307,172.7,920752372
1988-05-01 09:00:00,105308,189.3,920752372
1988-06-01 09:00:00,105309,261.4,920752372
1988-07-01 09:00:00,105310,94.1,920752372
1988-08-01 09:00:00,105311,0.0,920752372
1988-09-01 09:00:00,105312,0.8,920752372
1988-10-01 09:00:00,105313,197.8,920752372
1988-11-01 09:00:00,105314,59.9,920752372
1988-12-01 09:00:00,105315,34.7,920752372
1989-01-01 09:00:00,105316,32.5,920752372
1989-02-01 09:00:00,105317,215.1,920752372
1989-03-01 09:00:00,105318,50.5,920752372
1989-04-01 09:00:00,105319,151.9,920752372
1989-05-01 09:00:00,105320,60.9,920752372
1989-06-01 09:00:00,105321,8.9,920752372
1989-07-01 09:00:00,105322,0.0,920752372
1989-08-01 09:00:00,105323,57.9,920752372
1989-09-01 09:00:00,105324,0.8,920752372
1989-10-01 09:00:00,105325,130.6,920752372
1989-11-01 09:00:00,105326,286.8,920752372
1989-12-01 09:00:00,105327,466.3,920752372
1990-01-01 09:00:00,105328,194.3,920752372
1990-02-01 09:00:00,105329,126.9,920752372
1990-03-01 09:00:00,105330,8.6,920752372
1990-04-01 09:00:00,105331,94.5,920752372
1990-05-01 09:00:00,105332,19.9,920752372
1990-06-01 09:00:00,105333,0.6,920752372
1990-07-01 09:00:00,105334,13.7,920752372
1990-08-01 09:00:00,105335,36.3,920752372
1990-09-01 09:00:00,105336,252.9,920752372
1990-10-01 09:00:00,105337,319.6,920752372
1990-11-01 09:00:00,105338,120.3,920752372
1990-12-01 09:00:00,105339,120.1,920752372
1991-01-01 09:00:00,105340,216.1,920752372
1991-02-01 09:00:00,105341,198.2,920752372
1991-03-01 09:00:00,105342,284.1,920752372
1991-04-01 09:00:00,105343,39.3,920752372
1991-05-01 09:00:00,105344,15.5,920752372
1991-06-01 09:00:00,105345,14.4,920752372
1991-07-01 09:00:00,105346,17.9,920752372
1991-08-01 09:00:00,105347,16.6,920752372
1991-09-01 09:00:00,105348,79.7,920752372
1991-10-01 09:00:00,105349,99.0,920752372
1991-11-01 09:00:00,105350,239.5,920752372
1991-12-01 09:00:00,105351,50.3,920752372
1992-01-01 09:00:00,105352,114.6,920752372
1992-02-01 09:00:00,105353,57.7,920752372
1992-03-01 09:00:00,105354,68.6,920752372
1992-04-01 09:00:00,105355,148.2,920752372
1992-05-01 09:00:00,105356,113.8,920752372
1992-06-01 09:00:00,105357,45.5,920752372
1992-07-01 09:00:00,105358,1.8,920752372
1992-08-01 09:00:00,105359,55.5,920752372
1992-09-01 09:00:00,105360,60.9,920752372
1992-10-01 09:00:00,105361,169.2,920752372
1992-11-01 09:00:00,105362,94.1,920752372
1992-12-01 09:00:00,105363,187.7,920752372
1993-01-01 09:00:00,105364,87.2,920752372
1993-02-01 09:00:00,105365,26.4,920752372
1993-03-01 09:00:00,105366,25.9,920752372
1993-04-01 09:00:00,105367,176.5,920752372
1993-05-01 09:00:00,105368,216.9,920752372
1993-06-01 09:00:00,105369,32.6,920752372
1993-07-01 09:00:00,105370,4.7,920752372
1993-08-01 09:00:00,105371,7.4,920752372
1993-09-01 09:00:00,105372,218.6,920752372
1993-10-01 09:00:00,105373,529.8,920752372
1993-11-01 09:00:00,105374,160.6,920752372
1993-12-01 09:00:00,105375,85.1,920752372
1994-01-01 09:00:00,105376,313.7,920752372
1994-02-01 09:00:00,105377,194.5,920752372
1994-03-01 09:00:00,105378,3.9,920752372
1994-04-01 09:00:00,105379,98.5,920752372
1994-05-01 09:00:00,105380,328.6,920752372
1994-06-01 09:00:00,105381,10.7,920752372
1994-07-01 09:00:00,105382,9.5,920752372
1994-08-01 09:00:00,105383,55.6,920752372
1994-09-01 09:00:00,105384,34.9,920752372
1994-10-01 09:00:00,105385,153.6,920752372
1994-11-01 09:00:00,105386,200.6,920752372
1994-12-01 09:00:00,105387,144.2,920752372
1995-01-01 09:00:00,105388,294.7,920752372
1995-02-01 09:00:00,105389,193.0,920752372
1995-03-01 09:00:00,105390,38.1,920752372
1995-04-01 09:00:00,105391,50.5,920752372
1995-05-01 09:00:00,105392,101.6,920752372
1995-06-01 09:00:00,105393,7.8,920752372
1995-07-01 09:00:00,105394,18.4,920752372
1995-08-01 09:00:00,105395,0.0,920752372
1995-09-01 09:00:00,105396,96.4,920752372
1995-10-01 09:00:00,105397,116.8,920752372
1995-11-01 09:00:00,105398,318.0,920752372
1995-12-01 09:00:00,105399,513.1,920752372
1996-01-01 09:00:00,105400,481.3,920752372
1996-02-01 09:00:00,105401,234.2,920752372
1996-03-01 09:00:00,105402,126.6,920752372
1996-04-01 09:00:00,105403,100.9,920752372
1996-05-01 09:00:00,105404,163.9,920752372
1996-06-01 09:00:00,105405,1.2,920752372
1996-07-01 09:00:00,105406,14.3,920752372
1996-08-01 09:00:00,105407,1.5,920752372
1996-09-01 09:00:00,105408,99.2,920752372
1996-10-01 09:00:00,105409,114.9,920752372
1996-11-01 09:00:00,105410,205.3,920752372
1996-12-01 09:00:00,105411,386.3,920752372
1997-01-01 09:00:00,105412,262.0,920752372
1997-02-01 09:00:00,105413,23.5,920752372
1997-03-01 09:00:00,105414,0.0,920752372
1997-04-01 09:00:00,105415,61.7,920752372
1997-05-01 09:00:00,105416,181.2,920752372
1997-06-01 09:00:00,105417,151.7,920752372
1997-07-01 09:00:00,105418,34.2,920752372
1997-08-01 09:00:00,105419,58.9,920752372
1997-09-01 09:00:00,105420,10.6,920752372
1997-10-01 09:00:00,105421,238.6,920752372
1997-11-01 09:00:00,105422,469.7,920752372
1997-12-01 09:00:00,105423,344.1,920752372
1998-01-01 09:00:00,105424,160.1,920752372
1998-02-01 09:00:00,105425,45.3,920752372
1998-03-01 09:00:00,105426,55.3,920752372
1998-04-01 09:00:00,105427,220.1,920752372
1998-05-01 09:00:00,105428,95.2,920752372
1998-06-01 09:00:00,105429,78.1,920752372
1998-07-01 09:00:00,105430,7.0,920752372
1998-08-01 09:00:00,105431,3.8,920752372
1998-09-01 09:00:00,105432,189.8,920752372
1998-10-01 09:00:00,105433,64.2,920752372
1998-11-01 09:00:00,105434,116.7,920752372
1998-12-01 09:00:00,105435,97.0,920752372
1999-01-01 09:00:00,105436,129.4,920752372
1999-02-01 09:00:00,105437,25.3,920752372
1999-03-01 09:00:00,105438,143.9,920752372
1999-04-01 09:00:00,105439,123.5,920752372
1999-05-01 09:00:00,105440,104.3,920752372
1999-06-01 09:00:00,105441,16.6,920752372
1999-07-01 09:00:00,105442,13.5,920752372
1999-08-01 09:00:00,105443,84.5,920752372
1999-09-01 09:00:00,105444,208.1,920752372
1999-10-01 09:00:00,105445,344.7,920752372
1999-11-01 09:00:00,105446,62.0,920752372
1999-12-01 09:00:00,105447,185.1,920752372
2000-01-01 09:00:00,105448,24.6,920752372
2000-02-01 09:00:00,105449,46.3,920752372
2000-03-01 09:00:00,105450,36.3,920752372
2000-04-01 09:00:00,105451,456.6,920752372
2000-05-01 09:00:00,105452,103.9,920752372
2000-06-01 09:00:00,105453,6.5,920752372
2000-07-01 09:00:00,105454,41.9,920752372
2000-08-01 09:00:00,105455,12.3,920752372
2000-09-01 09:00:00,105456,41.7,920752372
2000-10-01 09:00:00,105457,82.8,920752372
2000-11-01 09:00:00,105458,360.6,920752372
2000-12-01 09:00:00,105459,823.6,920752372
2001-01-01 09:00:00,105460,685.0,920752372
2001-02-01 09:00:00,105461,250.6,920752372
2001-03-01 09:00:00,105462,773.2,920752372
2001-04-01 09:00:00,105463,62.4,920752372
2001-05-01 09:00:00,105464,154.9,920752372
2001-06-01 09:00:00,105465,2.1,920752372
2001-07-01 09:00:00,105466,42.3,920752372
2001-08-01 09:00:00,105467,48.2,920752372
2001-09-01 09:00:00,105468,50.4,920752372
